Term,PCA_X,PCA_Y
Vine Whip,0.24146684660060605,-0.2237484038742652
Vital Throw,0.22237722240144484,-0.13214936099220362
Water Gun,0.41143672743063714,-0.28488979259113556
Waterfall,0.3971726368358478,-0.2477332839300864
Whirlpool,0.36790660786444873,-0.28926672540043386
Wing Attack,0.3450891130785336,-0.2953585138202043
Wrap,0.4713786831265105,-0.3052504995879644
Zap Cannon,0.3742509006818693,-0.2736011989735281
Metronome,0.5107551338234927,-0.21900381801246532
Encore,0.46489013043725164,-0.20104596863770974
Disable,0.4412879835017353,-0.22970978292367555
Mirror Move,0.49417450771389354,-0.18675568510121288
Sing,0.4192390727940423,-0.2601853639273258
Copycat,0.5290193296474092,-0.16812352003578226
TYPE_BUG,0.2915049145483569,0.12244747493597963
TYPE_DARK,-0.15702495085368953,-0.06867987947896968
TYPE_DRAGON,0.25434888051733306,0.1600496695780824
TYPE_ELECTRIC,0.18887045845189462,0.1719056627308939
TYPE_FAIRY,-0.12598556737989086,-0.10698216161723703
TYPE_FIGHTING,0.19789561430549757,0.11764883829669727
TYPE_FIRE,0.2177472542896154,0.09718258414524113
TYPE_FLYING,0.26477006444445383,0.12185098060632431
TYPE_GHOST,0.1983380415243635,0.12750434261128363
TYPE_GRASS,0.2436170061232556,0.13345580111972244
TYPE_GROUND,0.3171232950324491,0.1368050070761609
TYPE_ICE,0.2668202366984102,0.12839773517930983
TYPE_NORMAL,0.2493195108884778,0.13277652079378421
TYPE_POISON,0.35097386190957147,0.17214945384489902
TYPE_PSYCHIC,-1.1190948628587576,-0.2678279405656295
TYPE_ROCK,0.2514743920495583,0.09310642520096168
TYPE_STEEL,0.023265837401464227,0.01907761151887102
TYPE_WATER,0.3120613887932915,0.16520417111803903
