Term,PCA_X,PCA_Y
Fire Punch,0.45628096720214284,-0.12441055832891108
Fire Spin,0.5989274482531762,-0.26108847006924935
Fissure,0.43817408410213776,-0.15285174381972702
Flame Wheel,0.381095922640318,-0.1764273298643532
Flamethrower,0.4753748104057962,-0.2104404338447959
Fly,0.592889145688732,-0.14620445148503539
Fury Attack,0.5847125608439536,-0.35289808154629415
Fury Cutter,0.38217606106614205,-0.07058916871600929
Fury Swipes,0.6017499997451168,-0.332716272710023
Future Sight,0.4777689176084313,-0.17691574896366857
Giga Drain,0.49549434184261554,-0.12701032129272807
Glare,0.5532030917335246,-0.30504389480971283
Growl,0.634341160266733,-0.32557804834391013
Growth,0.6169831779519872,-0.3349048020242914
Gust,0.619063517379605,-0.37443222202991255
Harden,0.6009000021391002,-0.30735354413375215
Headbutt,0.663836223741176,-0.2772994350297073
Hidden Power,0.6545173454840125,-0.3022307397297491
High Jump Kick,0.3325885654010152,-0.002659846430601681
Horn Attack,0.5402063870068172,-0.3127408587660452
Hydro Pump,0.509981769303063,-0.16583984232305257
Hyper Beam,0.6339057623052888,-0.25191342953947804
Hyper Fang,0.5865019252911607,-0.32959325650463606
Hypnosis,0.6599780770709871,-0.26623365395394466
Ice Beam,0.23874888830423602,0.1314376971844142
Ice Punch,0.49635532937874277,-0.1261135315435434
Icy Wind,0.390450939158076,-0.04098913533520179
Iron Tail,0.40857925401053835,0.03134141548404974
Jump Kick,0.3542433187758331,0.008294978423085537
Karate Chop,0.30022230631022445,-0.04190930652796511
